time,festivalId,nazivFestivala,tipKarte,razlog,staraCena,novaCena,deltaCene,procenatPromene
2025-05-08T21:17:48Z,F004,Sea Dance Festival,Day Pass,POVECANJE_TRAZNJE,4717.67,5160.43,442.76,9.39
2025-05-18T05:17:48Z,F004,Sea Dance Festival,Day Pass,SEZONSKI_FAKTOR,5160.43,5472.31,311.88,6.04
2025-05-30T21:17:48Z,F004,Sea Dance Festival,Day Pass,VREMENSKI_PERIOD,5472.31,5843.86,371.55,6.79
2025-06-13T05:17:48Z,F004,Sea Dance Festival,Day Pass,SEZONSKI_FAKTOR,5843.86,5793.15,-50.71,-0.87
2025-06-26T21:17:48Z,F004,Sea Dance Festival,Day Pass,PROMO_AKCIJA,5793.15,5208.96,-584.19,-10.08
2025-07-09T02:17:48Z,F004,Sea Dance Festival,Day Pass,PROMO_AKCIJA,5208.96,4792.01,-416.95,-8.0
2025-07-25T02:17:48Z,F004,Sea Dance Festival,Day Pass,POVECANJE_TRAZNJE,4792.01,5396.44,604.43,12.61
2025-08-05T12:17:48Z,F004,Sea Dance Festival,Day Pass,PROMO_AKCIJA,5396.44,4893.3,-503.14,-9.32
2025-08-18T09:17:48Z,F004,Sea Dance Festival,Day Pass,SEZONSKI_FAKTOR,4893.3,5318.45,425.15,8.69
2025-09-02T03:17:48Z,F004,Sea Dance Festival,Day Pass,SEZONSKI_FAKTOR,5318.45,5821.87,503.42,9.47
2025-09-11T12:17:48Z,F004,Sea Dance Festival,Day Pass,POVECANJE_TRAZNJE,5821.87,6264.0,442.13,7.59
2025-09-26T09:17:48Z,F004,Sea Dance Festival,Day Pass,VREMENSKI_PERIOD,6264.0,6653.57,389.57,6.22
2025-10-10T05:17:48Z,F004,Sea Dance Festival,Day Pass,SEZONSKI_FAKTOR,6653.57,6512.19,-141.38,-2.12
2025-10-20T09:17:48Z,F004,Sea Dance Festival,Day Pass,SEZONSKI_FAKTOR,6512.19,6565.61,53.42,0.82
2025-11-01T22:17:48Z,F004,Sea Dance Festival,Day Pass,PROMO_AKCIJA,6565.61,5710.07,-855.54,-13.03
2025-11-17T08:17:48Z,F004,Sea Dance Festival,Day Pass,POVECANJE_TRAZNJE,5710.07,6475.21,765.14,13.4
2025-11-28T17:17:48Z,F004,Sea Dance Festival,Day Pass,VREMENSKI_PERIOD,6475.21,6680.1,204.89,3.16
2025-12-12T20:17:48Z,F004,Sea Dance Festival,Day Pass,PROMO_AKCIJA,6680.1,6261.0,-419.1,-6.27
2025-12-22T08:17:48Z,F004,Sea Dance Festival,Day Pass,VREMENSKI_PERIOD,6261.0,6698.42,437.42,6.99
2026-01-05T01:17:48Z,F004,Sea Dance Festival,Day Pass,SEZONSKI_FAKTOR,6698.42,6666.13,-32.29,-0.48
2026-01-18T17:17:48Z,F004,Sea Dance Festival,Day Pass,POVECANJE_TRAZNJE,6666.13,7603.48,937.35,14.06
2026-01-31T12:17:48Z,F004,Sea Dance Festival,Day Pass,SEZONSKI_FAKTOR,7603.48,8233.35,629.87,8.28
2026-02-12T00:17:48Z,F004,Sea Dance Festival,Day Pass,SEZONSKI_FAKTOR,8233.35,8097.97,-135.38,-1.64
2026-02-26T13:17:48Z,F004,Sea Dance Festival,Day Pass,SEZONSKI_FAKTOR,8097.97,8284.7,186.73,2.31
2026-03-12T14:17:48Z,F004,Sea Dance Festival,Day Pass,VREMENSKI_PERIOD,8284.7,8796.25,511.55,6.17
2026-03-24T07:17:48Z,F004,Sea Dance Festival,Day Pass,PROMO_AKCIJA,8796.25,7929.12,-867.13,-9.86
2026-04-06T02:17:48Z,F004,Sea Dance Festival,Day Pass,VREMENSKI_PERIOD,7929.12,8435.73,506.61,6.39
2026-04-16T23:17:48Z,F004,Sea Dance Festival,Day Pass,SEZONSKI_FAKTOR,8435.73,8744.67,308.94,3.66
2026-04-30T20:17:48Z,F004,Sea Dance Festival,Day Pass,SEZONSKI_FAKTOR,8744.67,9588.92,844.25,9.65
2026-05-16T23:17:48Z,F004,Sea Dance Festival,Day Pass,VREMENSKI_PERIOD,9588.92,10242.33,653.41,6.81
2024-12-04T10:17:48Z,F005,Nishville Jazz Festival,VIP All Access,SEZONSKI_FAKTOR,15000.0,15804.29,804.29,5.36
2024-12-15T04:17:48Z,F005,Nishville Jazz Festival,VIP All Access,VREMENSKI_PERIOD,15804.29,16591.53,787.24,4.98
2024-12-28T04:17:48Z,F005,Nishville Jazz Festival,VIP All Access,SEZONSKI_FAKTOR,16591.53,17961.3,1369.77,8.26
2025-01-11T09:17:48Z,F005,Nishville Jazz Festival,VIP All Access,PROMO_AKCIJA,17961.3,16756.51,-1204.79,-6.71
2025-01-24T08:17:48Z,F005,Nishville Jazz Festival,VIP All Access,PROMO_AKCIJA,16756.51,15520.25,-1236.26,-7.38
2025-02-06T19:17:48Z,F005,Nishville Jazz Festival,VIP All Access,SEZONSKI_FAKTOR,15520.25,17316.68,1796.43,11.57
2025-02-17T16:17:48Z,F005,Nishville Jazz Festival,VIP All Access,VREMENSKI_PERIOD,17316.68,18456.7,1140.02,6.58
2025-03-04T07:17:48Z,F005,Nishville Jazz Festival,VIP All Access,SEZONSKI_FAKTOR,18456.7,18159.67,-297.03,-1.61
2025-03-18T08:17:48Z,F005,Nishville Jazz Festival,VIP All Access,PROMO_AKCIJA,18159.67,16306.81,-1852.86,-10.2
2025-03-31T09:17:48Z,F005,Nishville Jazz Festival,VIP All Access,POVECANJE_TRAZNJE,16306.81,18396.08,2089.27,12.81
2025-04-10T02:17:48Z,F005,Nishville Jazz Festival,VIP All Access,SEZONSKI_FAKTOR,18396.08,18547.99,151.91,0.83
2025-04-25T03:17:48Z,F005,Nishville Jazz Festival,VIP All Access,POVECANJE_TRAZNJE,18547.99,20350.56,1802.57,9.72
2025-05-07T22:17:48Z,F005,Nishville Jazz Festival,VIP All Access,VREMENSKI_PERIOD,20350.56,21545.23,1194.67,5.87
2025-05-20T12:17:48Z,F005,Nishville Jazz Festival,VIP All Access,PROMO_AKCIJA,21545.23,18616.09,-2929.14,-13.6
2025-05-31T16:17:48Z,F005,Nishville Jazz Festival,VIP All Access,PROMO_AKCIJA,18616.09,17214.81,-1401.28,-7.53
2025-06-12T23:17:48Z,F005,Nishville Jazz Festival,VIP All Access,PROMO_AKCIJA,17214.81,15799.18,-1415.63,-8.22
2025-06-27T02:17:48Z,F005,Nishville Jazz Festival,VIP All Access,POVECANJE_TRAZNJE,15799.18,16810.75,1011.57,6.4
2025-07-08T10:17:48Z,F005,Nishville Jazz Festival,VIP All Access,POVECANJE_TRAZNJE,16810.75,19186.08,2375.33,14.13
2025-07-21T10:17:48Z,F005,Nishville Jazz Festival,VIP All Access,PROMO_AKCIJA,19186.08,17525.28,-1660.8,-8.66
2025-08-03T12:17:48Z,F005,Nishville Jazz Festival,VIP All Access,POVECANJE_TRAZNJE,17525.28,20108.91,2583.63,14.74
2025-08-16T12:17:48Z,F005,Nishville Jazz Festival,VIP All Access,SEZONSKI_FAKTOR,20108.91,21673.87,1564.96,7.78
2025-09-01T02:17:48Z,F005,Nishville Jazz Festival,VIP All Access,SEZONSKI_FAKTOR,21673.87,23312.83,1638.96,7.56
2025-09-09T23:17:48Z,F005,Nishville Jazz Festival,VIP All Access,PROMO_AKCIJA,23312.83,22027.14,-1285.69,-5.51
2025-09-23T06:17:48Z,F005,Nishville Jazz Festival,VIP All Access,PROMO_AKCIJA,22027.14,19219.19,-2807.95,-12.75
2025-10-08T22:17:48Z,F005,Nishville Jazz Festival,VIP All Access,PROMO_AKCIJA,19219.19,17359.47,-1859.72,-9.68
2025-10-20T12:17:48Z,F005,Nishville Jazz Festival,VIP All Access,PROMO_AKCIJA,17359.47,15083.38,-2276.09,-13.11
2025-11-02T00:17:48Z,F005,Nishville Jazz Festival,VIP All Access,PROMO_AKCIJA,15083.38,14094.96,-988.42,-6.55
2025-11-15T11:17:48Z,F005,Nishville Jazz Festival,VIP All Access,PROMO_AKCIJA,14094.96,12305.05,-1789.91,-12.7
2025-11-28T00:17:48Z,F005,Nishville Jazz Festival,VIP All Access,PROMO_AKCIJA,12305.05,11591.21,-713.84,-5.8
2025-12-10T18:17:48Z,F005,Nishville Jazz Festival,VIP All Access,VREMENSKI_PERIOD,11591.21,12486.28,895.07,7.72
2025-12-22T08:17:48Z,F005,Nishville Jazz Festival,VIP All Access,VREMENSKI_PERIOD,12486.28,13139.82,653.54,5.23
2026-01-07T12:17:48Z,F005,Nishville Jazz Festival,VIP All Access,POVECANJE_TRAZNJE,13139.82,13918.82,779.0,5.93
2026-01-16T23:17:48Z,F005,Nishville Jazz Festival,VIP All Access,VREMENSKI_PERIOD,13918.82,14676.78,757.96,5.45
2026-02-01T07:17:48Z,F005,Nishville Jazz Festival,VIP All Access,VREMENSKI_PERIOD,14676.78,15183.71,506.93,3.45
2026-02-15T21:17:48Z,F005,Nishville Jazz Festival,VIP All Access,SEZONSKI_FAKTOR,15183.71,15508.68,324.97,2.14
2026-02-25T05:17:48Z,F005,Nishville Jazz Festival,VIP All Access,PROMO_AKCIJA,15508.68,14497.22,-1011.46,-6.52
2026-03-11T01:17:48Z,F005,Nishville Jazz Festival,VIP All Access,POVECANJE_TRAZNJE,14497.22,16165.03,1667.81,11.5
2026-03-24T17:17:48Z,F005,Nishville Jazz Festival,VIP All Access,PROMO_AKCIJA,16165.03,13755.27,-2409.76,-14.91
2026-04-07T22:17:48Z,F005,Nishville Jazz Festival,VIP All Access,VREMENSKI_PERIOD,13755.27,14692.2,936.93,6.81
2026-04-19T05:17:48Z,F005,Nishville Jazz Festival,VIP All Access,SEZONSKI_FAKTOR,14692.2,14393.78,-298.42,-2.03
2026-05-01T17:17:48Z,F005,Nishville Jazz Festival,VIP All Access,VREMENSKI_PERIOD,14393.78,15491.27,1097.49,7.62
2026-05-14T03:17:48Z,F005,Nishville Jazz Festival,VIP All Access,SEZONSKI_FAKTOR,15491.27,15415.07,-76.2,-0.49
2024-12-02T04:17:48Z,F005,Nishville Jazz Festival,Regular,POVECANJE_TRAZNJE,5000.0,5694.41,694.41,13.89
2024-12-14T11:17:48Z,F005,Nishville Jazz Festival,Regular,SEZONSKI_FAKTOR,5694.41,5574.01,-120.4,-2.11
2024-12-29T01:17:48Z,F005,Nishville Jazz Festival,Regular,POVECANJE_TRAZNJE,5574.01,6086.75,512.74,9.2
2025-01-12T11:17:48Z,F005,Nishville Jazz Festival,Regular,SEZONSKI_FAKTOR,6086.75,6441.4,354.65,5.83
2025-01-25T02:17:48Z,F005,Nishville Jazz Festival,Regular,VREMENSKI_PERIOD,6441.4,6808.56,367.16,5.7
2025-02-04T09:17:48Z,F005,Nishville Jazz Festival,Regular,SEZONSKI_FAKTOR,6808.56,6695.33,-113.23,-1.66
2025-02-17T22:17:48Z,F005,Nishville Jazz Festival,Regular,VREMENSKI_PERIOD,6695.33,7144.98,449.65,6.72
2025-03-05T21:17:48Z,F005,Nishville Jazz Festival,Regular,VREMENSKI_PERIOD,7144.98,7425.29,280.31,3.92
2025-03-17T15:17:48Z,F005,Nishville Jazz Festival,Regular,PROMO_AKCIJA,7425.29,6802.46,-622.83,-8.39
2025-03-31T17:17:48Z,F005,Nishville Jazz Festival,Regular,POVECANJE_TRAZNJE,6802.46,7651.36,848.9,12.48
2025-04-09T18:17:48Z,F005,Nishville Jazz Festival,Regular,VREMENSKI_PERIOD,7651.36,8200.49,549.13,7.18
2025-04-22T12:17:48Z,F005,Nishville Jazz Festival,Regular,SEZONSKI_FAKTOR,8200.49,8666.94,466.45,5.69
2025-05-09T06:17:48Z,F005,Nishville Jazz Festival,Regular,SEZONSKI_FAKTOR,8666.94,8620.8,-46.14,-0.53
2025-05-20T14:17:48Z,F005,Nishville Jazz Festival,Regular,PROMO_AKCIJA,8620.8,8023.37,-597.43,-6.93
2025-06-03T11:17:48Z,F005,Nishville Jazz Festival,Regular,SEZONSKI_FAKTOR,8023.37,8089.19,65.82,0.82
2025-06-12T05:17:48Z,F005,Nishville Jazz Festival,Regular,SEZONSKI_FAKTOR,8089.19,7858.31,-230.88,-2.85
2025-06-27T21:17:48Z,F005,Nishville Jazz Festival,Regular,POVECANJE_TRAZNJE,7858.31,8683.8,825.49,10.5
2025-07-11T11:17:48Z,F005,Nishville Jazz Festival,Regular,POVECANJE_TRAZNJE,8683.8,9957.1,1273.3,14.66
2025-07-25T00:17:48Z,F005,Nishville Jazz Festival,Regular,VREMENSKI_PERIOD,9957.1,10366.27,409.17,4.11
2025-08-05T10:17:48Z,F005,Nishville Jazz Festival,Regular,VREMENSKI_PERIOD,10366.27,10952.26,585.99,5.65
2025-08-20T01:17:48Z,F005,Nishville Jazz Festival,Regular,VREMENSKI_PERIOD,10952.26,11335.66,383.4,3.5
2025-09-02T01:17:48Z,F005,Nishville Jazz Festival,Regular,VREMENSKI_PERIOD,11335.66,12217.08,881.42,7.78
2025-09-10T06:17:48Z,F005,Nishville Jazz Festival,Regular,PROMO_AKCIJA,12217.08,10966.72,-1250.36,-10.23
2025-09-24T22:17:48Z,F005,Nishville Jazz Festival,Regular,PROMO_AKCIJA,10966.72,9663.44,-1303.28,-11.88
2025-10-10T13:17:48Z,F005,Nishville Jazz Festival,Regular,POVECANJE_TRAZNJE,9663.44,10203.84,540.4,5.59
2025-10-20T06:17:48Z,F005,Nishville Jazz Festival,Regular,VREMENSKI_PERIOD,10203.84,10709.44,505.6,4.95
2025-11-01T01:17:48Z,F005,Nishville Jazz Festival,Regular,PROMO_AKCIJA,10709.44,9730.52,-978.92,-9.14
2025-11-15T00:17:48Z,F005,Nishville Jazz Festival,Regular,SEZONSKI_FAKTOR,9730.52,9785.69,55.17,0.57
2025-12-01T03:17:48Z,F005,Nishville Jazz Festival,Regular,POVECANJE_TRAZNJE,9785.69,11030.1,1244.41,12.72
2025-12-09T11:17:48Z,F005,Nishville Jazz Festival,Regular,SEZONSKI_FAKTOR,11030.1,11892.9,862.8,7.82
2025-12-23T19:17:48Z,F005,Nishville Jazz Festival,Regular,SEZONSKI_FAKTOR,11892.9,12565.71,672.81,5.66
2026-01-05T16:17:48Z,F005,Nishville Jazz Festival,Regular,SEZONSKI_FAKTOR,12565.71,12157.56,-408.15,-3.25
2026-01-21T13:17:48Z,F005,Nishville Jazz Festival,Regular,PROMO_AKCIJA,12157.56,11186.9,-970.66,-7.98
2026-02-02T07:17:48Z,F005,Nishville Jazz Festival,Regular,POVECANJE_TRAZNJE,11186.9,12460.04,1273.14,11.38
2026-02-14T02:17:48Z,F005,Nishville Jazz Festival,Regular,PROMO_AKCIJA,12460.04,10694.57,-1765.47,-14.17
2026-02-25T16:17:48Z,F005,Nishville Jazz Festival,Regular,SEZONSKI_FAKTOR,10694.57,11234.48,539.91,5.05
2026-03-09T16:17:48Z,F005,Nishville Jazz Festival,Regular,SEZONSKI_FAKTOR,11234.48,11390.52,156.04,1.39
2026-03-24T19:17:48Z,F005,Nishville Jazz Festival,Regular,POVECANJE_TRAZNJE,11390.52,12632.48,1241.96,10.9
2026-04-04T01:17:48Z,F005,Nishville Jazz Festival,Regular,PROMO_AKCIJA,12632.48,11767.51,-864.97,-6.85
2026-04-17T05:17:48Z,F005,Nishville Jazz Festival,Regular,SEZONSKI_FAKTOR,11767.51,12224.91,457.4,3.89
2026-05-03T15:17:48Z,F005,Nishville Jazz Festival,Regular,POVECANJE_TRAZNJE,12224.91,13100.26,875.35,7.16
2026-05-15T07:17:48Z,F005,Nishville Jazz Festival,Regular,POVECANJE_TRAZNJE,13100.26,14710.36,1610.1,12.29
2024-12-04T05:17:48Z,F005,Nishville Jazz Festival,Fan Pit Pass,VREMENSKI_PERIOD,8000.0,8553.48,553.48,6.92
2024-12-15T23:17:48Z,F005,Nishville Jazz Festival,Fan Pit Pass,VREMENSKI_PERIOD,8553.48,9179.37,625.89,7.32
2024-12-28T23:17:48Z,F005,Nishville Jazz Festival,Fan Pit Pass,SEZONSKI_FAKTOR,9179.37,9682.29,502.92,5.48
2025-01-10T04:17:48Z,F005,Nishville Jazz Festival,Fan Pit Pass,PROMO_AKCIJA,9682.29,8532.93,-1149.36,-11.87
2025-01-25T14:17:48Z,F005,Nishville Jazz Festival,Fan Pit Pass,VREMENSKI_PERIOD,8532.93,8875.16,342.23,4.01
2025-02-06T08:17:48Z,F005,Nishville Jazz Festival,Fan Pit Pass,PROMO_AKCIJA,8875.16,7642.83,-1232.33,-13.89
2025-02-21T03:17:48Z,F005,Nishville Jazz Festival,Fan Pit Pass,PROMO_AKCIJA,7642.83,7028.07,-614.76,-8.04
2025-03-02T20:17:48Z,F005,Nishville Jazz Festival,Fan Pit Pass,POVECANJE_TRAZNJE,7028.07,7879.64,851.57,12.12
2025-03-15T16:17:48Z,F005,Nishville Jazz Festival,Fan Pit Pass,PROMO_AKCIJA,7879.64,6779.35,-1100.29,-13.96
2025-03-29T13:17:48Z,F005,Nishville Jazz Festival,Fan Pit Pass,POVECANJE_TRAZNJE,6779.35,7337.86,558.51,8.24
2025-04-10T15:17:48Z,F005,Nishville Jazz Festival,Fan Pit Pass,PROMO_AKCIJA,7337.86,6397.86,-940.0,-12.81
2025-04-23T08:17:48Z,F005,Nishville Jazz Festival,Fan Pit Pass,VREMENSKI_PERIOD,6397.86,6684.74,286.88,4.48
2025-05-08T08:17:48Z,F005,Nishville Jazz Festival,Fan Pit Pass,SEZONSKI_FAKTOR,6684.74,6568.96,-115.78,-1.73
2025-05-22T12:17:48Z,F005,Nishville Jazz Festival,Fan Pit Pass,SEZONSKI_FAKTOR,6568.96,7333.93,764.97,11.65
2025-06-02T02:17:48Z,F005,Nishville Jazz Festival,Fan Pit Pass,SEZONSKI_FAKTOR,7333.93,8135.36,801.43,10.93
2025-06-13T20:17:48Z,F005,Nishville Jazz Festival,Fan Pit Pass,VREMENSKI_PERIOD,8135.36,8716.0,580.64,7.14
2025-06-28T22:17:48Z,F005,Nishville Jazz Festival,Fan Pit Pass,POVECANJE_TRAZNJE,8716.0,10006.85,1290.85,14.81
2025-07-09T21:17:48Z,F005,Nishville Jazz Festival,Fan Pit Pass,VREMENSKI_PERIOD,10006.85,10666.08,659.23,6.59
2025-07-22T08:17:48Z,F005,Nishville Jazz Festival,Fan Pit Pass,PROMO_AKCIJA,10666.08,9596.41,-1069.67,-10.03
2025-08-05T20:17:48Z,F005,Nishville Jazz Festival,Fan Pit Pass,VREMENSKI_PERIOD,9596.41,10099.49,503.08,5.24
2025-08-19T16:17:48Z,F005,Nishville Jazz Festival,Fan Pit Pass,VREMENSKI_PERIOD,10099.49,10581.44,481.95,4.77
2025-08-31T17:17:48Z,F005,Nishville Jazz Festival,Fan Pit Pass,POVECANJE_TRAZNJE,10581.44,11865.62,1284.18,12.14
2025-09-13T00:17:48Z,F005,Nishville Jazz Festival,Fan Pit Pass,SEZONSKI_FAKTOR,11865.62,11886.89,21.27,0.18
2025-09-27T07:17:48Z,F005,Nishville Jazz Festival,Fan Pit Pass,VREMENSKI_PERIOD,11886.89,12826.06,939.17,7.9
2025-10-09T19:17:48Z,F005,Nishville Jazz Festival,Fan Pit Pass,PROMO_AKCIJA,12826.06,10983.76,-1842.3,-14.36
2025-10-22T17:17:48Z,F005,Nishville Jazz Festival,Fan Pit Pass,VREMENSKI_PERIOD,10983.76,11449.91,466.15,4.24
2025-11-01T23:17:48Z,F005,Nishville Jazz Festival,Fan Pit Pass,POVECANJE_TRAZNJE,11449.91,12765.97,1316.06,11.49
2025-11-17T12:17:48Z,F005,Nishville Jazz Festival,Fan Pit Pass,SEZONSKI_FAKTOR,12765.97,13157.24,391.27,3.06
2025-11-27T21:17:48Z,F005,Nishville Jazz Festival,Fan Pit Pass,PROMO_AKCIJA,13157.24,11841.1,-1316.14,-10.0
2025-12-10T02:17:48Z,F005,Nishville Jazz Festival,Fan Pit Pass,SEZONSKI_FAKTOR,11841.1,12551.9,710.8,6.0
2025-12-24T21:17:48Z,F005,Nishville Jazz Festival,Fan Pit Pass,PROMO_AKCIJA,12551.9,10743.35,-1808.55,-14.41
2026-01-05T21:17:48Z,F005,Nishville Jazz Festival,Fan Pit Pass,VREMENSKI_PERIOD,10743.35,11594.83,851.48,7.93
2026-01-18T18:17:48Z,F005,Nishville Jazz Festival,Fan Pit Pass,PROMO_AKCIJA,11594.83,10575.5,-1019.33,-8.79
2026-01-31T11:17:48Z,F005,Nishville Jazz Festival,Fan Pit Pass,VREMENSKI_PERIOD,10575.5,10944.04,368.54,3.48
2026-02-14T12:17:48Z,F005,Nishville Jazz Festival,Fan Pit Pass,VREMENSKI_PERIOD,10944.04,11658.89,714.85,6.53
2026-02-26T08:17:48Z,F005,Nishville Jazz Festival,Fan Pit Pass,POVECANJE_TRAZNJE,11658.89,12967.11,1308.22,11.22
2026-03-09T03:17:48Z,F005,Nishville Jazz Festival,Fan Pit Pass,PROMO_AKCIJA,12967.11,11239.09,-1728.02,-13.33
2026-03-22T09:17:48Z,F005,Nishville Jazz Festival,Fan Pit Pass,VREMENSKI_PERIOD,11239.09,12136.72,897.63,7.99
2026-04-08T06:17:48Z,F005,Nishville Jazz Festival,Fan Pit Pass,SEZONSKI_FAKTOR,12136.72,11664.95,-471.77,-3.89
2026-04-18T01:17:48Z,F005,Nishville Jazz Festival,Fan Pit Pass,SEZONSKI_FAKTOR,11664.95,11792.27,127.32,1.09
2026-05-03T15:17:48Z,F005,Nishville Jazz Festival,Fan Pit Pass,POVECANJE_TRAZNJE,11792.27,13381.6,1589.33,13.48
2026-05-17T12:17:48Z,F005,Nishville Jazz Festival,Fan Pit Pass,SEZONSKI_FAKTOR,13381.6,13355.31,-26.29,-0.2
2024-12-03T03:17:48Z,F005,Nishville Jazz Festival,Backstage Experience,SEZONSKI_FAKTOR,25000.0,25834.48,834.48,3.34
2024-12-16T11:17:48Z,F005,Nishville Jazz Festival,Backstage Experience,SEZONSKI_FAKTOR,25834.48,28900.74,3066.26,11.87
2024-12-27T10:17:48Z,F005,Nishville Jazz Festival,Backstage Experience,POVECANJE_TRAZNJE,28900.74,30889.34,1988.6,6.88
2025-01-13T11:17:48Z,F005,Nishville Jazz Festival,Backstage Experience,VREMENSKI_PERIOD,30889.34,32957.78,2068.44,6.7
2025-01-24T06:17:48Z,F005,Nishville Jazz Festival,Backstage Experience,VREMENSKI_PERIOD,32957.78,34832.69,1874.91,5.69
2025-02-07T17:17:48Z,F005,Nishville Jazz Festival,Backstage Experience,VREMENSKI_PERIOD,34832.69,37063.96,2231.27,6.41
2025-02-19T23:17:48Z,F005,Nishville Jazz Festival,Backstage Experience,VREMENSKI_PERIOD,37063.96,38311.09,1247.13,3.36
2025-03-05T18:17:48Z,F005,Nishville Jazz Festival,Backstage Experience,POVECANJE_TRAZNJE,38311.09,43759.26,5448.17,14.22
2025-03-14T01:17:48Z,F005,Nishville Jazz Festival,Backstage Experience,PROMO_AKCIJA,43759.26,38822.27,-4936.99,-11.28
2025-03-29T19:17:48Z,F005,Nishville Jazz Festival,Backstage Experience,VREMENSKI_PERIOD,38822.27,40464.79,1642.52,4.23
2025-04-12T15:17:48Z,F005,Nishville Jazz Festival,Backstage Experience,PROMO_AKCIJA,40464.79,35498.2,-4966.59,-12.27
2025-04-22T07:17:48Z,F005,Nishville Jazz Festival,Backstage Experience,SEZONSKI_FAKTOR,35498.2,34866.84,-631.36,-1.78
2025-05-07T13:17:48Z,F005,Nishville Jazz Festival,Backstage Experience,POVECANJE_TRAZNJE,34866.84,38794.72,3927.88,11.27
2025-05-18T20:17:48Z,F005,Nishville Jazz Festival,Backstage Experience,POVECANJE_TRAZNJE,38794.72,41181.68,2386.96,6.15
2025-06-01T23:17:48Z,F005,Nishville Jazz Festival,Backstage Experience,PROMO_AKCIJA,41181.68,36177.31,-5004.37,-12.15
2025-06-14T03:17:48Z,F005,Nishville Jazz Festival,Backstage Experience,PROMO_AKCIJA,36177.31,33948.88,-2228.43,-6.16
2025-06-25T11:17:48Z,F005,Nishville Jazz Festival,Backstage Experience,SEZONSKI_FAKTOR,33948.88,32457.44,-1491.44,-4.39
2025-07-08T01:17:48Z,F005,Nishville Jazz Festival,Backstage Experience,POVECANJE_TRAZNJE,32457.44,36784.32,4326.88,13.33
2025-07-22T07:17:48Z,F005,Nishville Jazz Festival,Backstage Experience,PROMO_AKCIJA,36784.32,31417.68,-5366.64,-14.59
2025-08-07T00:17:48Z,F005,Nishville Jazz Festival,Backstage Experience,VREMENSKI_PERIOD,31417.68,32428.95,1011.27,3.22
2025-08-17T23:17:48Z,F005,Nishville Jazz Festival,Backstage Experience,PROMO_AKCIJA,32428.95,28797.02,-3631.93,-11.2
2025-08-31T10:17:48Z,F005,Nishville Jazz Festival,Backstage Experience,POVECANJE_TRAZNJE,28797.02,30885.48,2088.46,7.25
2025-09-10T08:17:48Z,F005,Nishville Jazz Festival,Backstage Experience,POVECANJE_TRAZNJE,30885.48,35034.7,4149.22,13.43
2025-09-27T04:17:48Z,F005,Nishville Jazz Festival,Backstage Experience,POVECANJE_TRAZNJE,35034.7,37176.6,2141.9,6.11
2025-10-07T17:17:48Z,F005,Nishville Jazz Festival,Backstage Experience,PROMO_AKCIJA,37176.6,32468.79,-4707.81,-12.66
2025-10-21T18:17:48Z,F005,Nishville Jazz Festival,Backstage Experience,POVECANJE_TRAZNJE,32468.79,36734.23,4265.44,13.14
2025-11-01T12:17:48Z,F005,Nishville Jazz Festival,Backstage Experience,POVECANJE_TRAZNJE,36734.23,38643.65,1909.42,5.2
2025-11-17T03:17:48Z,F005,Nishville Jazz Festival,Backstage Experience,SEZONSKI_FAKTOR,38643.65,41197.6,2553.95,6.61
2025-11-29T14:17:48Z,F005,Nishville Jazz Festival,Backstage Experience,SEZONSKI_FAKTOR,41197.6,42318.91,1121.31,2.72
2025-12-09T22:17:48Z,F005,Nishville Jazz Festival,Backstage Experience,PROMO_AKCIJA,42318.91,40199.33,-2119.58,-5.01
2025-12-23T05:17:48Z,F005,Nishville Jazz Festival,Backstage Experience,POVECANJE_TRAZNJE,40199.33,43944.85,3745.52,9.32
2026-01-08T01:17:48Z,F005,Nishville Jazz Festival,Backstage Experience,SEZONSKI_FAKTOR,43944.85,43302.25,-642.6,-1.46
2026-01-20T08:17:48Z,F005,Nishville Jazz Festival,Backstage Experience,SEZONSKI_FAKTOR,43302.25,43813.44,511.19,1.18
2026-02-01T22:17:48Z,F005,Nishville Jazz Festival,Backstage Experience,VREMENSKI_PERIOD,43813.44,46688.89,2875.45,6.56
2026-02-16T05:17:48Z,F005,Nishville Jazz Festival,Backstage Experience,SEZONSKI_FAKTOR,46688.89,47594.44,905.55,1.94
2026-02-26T06:17:48Z,F005,Nishville Jazz Festival,Backstage Experience,VREMENSKI_PERIOD,47594.44,50314.05,2719.61,5.71
2026-03-13T07:17:48Z,F005,Nishville Jazz Festival,Backstage Experience,POVECANJE_TRAZNJE,50314.05,53833.06,3519.01,6.99
2026-03-26T07:17:48Z,F005,Nishville Jazz Festival,Backstage Experience,VREMENSKI_PERIOD,53833.06,55512.21,1679.15,3.12
2026-04-05T02:17:48Z,F005,Nishville Jazz Festival,Backstage Experience,VREMENSKI_PERIOD,55512.21,58773.74,3261.53,5.88
2026-04-19T08:17:48Z,F005,Nishville Jazz Festival,Backstage Experience,VREMENSKI_PERIOD,58773.74,60920.61,2146.87,3.65
2026-05-04T10:17:48Z,F005,Nishville Jazz Festival,Backstage Experience,POVECANJE_TRAZNJE,60920.61,68086.03,7165.42,11.76
2026-05-13T04:17:48Z,F005,Nishville Jazz Festival,Backstage Experience,POVECANJE_TRAZNJE,68086.03,73623.43,5537.4,8.13
2024-12-03T03:17:48Z,F005,Nishville Jazz Festival,Day Pass,POVECANJE_TRAZNJE,3000.0,3258.88,258.88,8.63
